3	3	0.00176095
1	2	0.00189142
3	3	0.00187416
1	1	0.00184807
1	2	0.00172014
1	2	0.00143447
3	3	0.00143521
3	1	0.00149795
1	1	0.00200642
3	1	0.00159538
3	1	0.00162773
2	1	0.00216619
3	1	0.0017134
1	1	0.00208725
1	1	0.00145853
1	3	0.00155298
3	2	0.00175425
1	1	0.00183213
3	2	0.00194969
3	1	0.00171351
1	1	0.00152652
3	1	0.00152497
2	1	0.00200827
1	3	0.00173616
3	1	0.00136677
1	1	0.00159877
3	1	0.00158944
1	1	0.00190295
1	2	0.00162278
1	1	0.00166658
1	3	0.0018768
1	1	0.00168052
1	1	0.00169619
1	1	0.001571
1	1	0.00173915
1	3	0.0015107
1	1	0.00186596
1	1	0.00177375
1	1	0.00161564
1	1	0.00189388
1	2	0.00166166
1	2	0.00156137
1	2	0.00155676
1	3	0.00158359
1	3	0.00171725
1	2	0.00166038
3	2	0.00142987
1	3	0.00154331
3	1	0.00168204
2	3	0.00192749
1	1	0.00193057
1	1	0.00179736
1	2	0.00198318
1	3	0.00166446
1	1	0.00166603
1	2	0.00187759
1	2	0.0017401
3	2	0.00176905
1	3	0.00148059
1	1	0.00183447
1	3	0.00155696
1	1	0.0018501
1	1	0.00161021
1	1	0.00181175
2	3	0.00155553
1	2	0.00170171
1	2	0.00135999
3	3	0.00162777
1	1	0.0012558
1	3	0.00153062
1	2	0.00163265
1	1	0.00204187
1	2	0.00149901
1	1	0.00151876
1	1	0.00161008
1	1	0.0018892
1	1	0.00199005
3	3	0.00158597
1	1	0.00220931
3	1	0.00156216
1	2	0.00152377
1	1	0.00171042
3	2	0.00183381
2	1	0.00181702
2	1	0.00143736
1	2	0.00167705
3	1	0.00165062
1	3	0.00159643
1	3	0.00161275
1	2	0.00162853
3	1	0.00175402
1	2	0.0018133
1	3	0.00220671
1	1	0.00165047
1	1	0.00197921
2	1	0.00187061
1	3	0.00151274
1	2	0.00161506
1	2	0.00179991
2	1	0.00157898
