1	3	0.0074803
1	2	0.00828148
1	1	0.00679303
1	1	0.00719855
1	1	0.00674145
1	1	0.00688323
1	1	0.00697656
1	1	0.00666336
3	3	0.0075344
1	1	0.00717184
1	1	0.00659813
1	2	0.0053598
2	1	0.00776968
1	1	0.00841633
1	1	0.00626747
1	3	0.00767499
2	1	0.00655354
1	1	0.00690793
1	2	0.0085346
2	1	0.0094533
3	1	0.00735234
3	1	0.00690171
1	1	0.00717969
2	1	0.00597266
3	1	0.00697977
2	1	0.00693043
1	1	0.00596423
3	3	0.00619407
1	1	0.00639407
1	1	0.00809327
2	2	0.0062745
2	3	0.00671935
1	3	0.006943
1	1	0.0064333
1	1	0.00722207
3	1	0.00739966
1	1	0.00831422
1	2	0.00683041
2	3	0.00827074
1	2	0.00816457
1	2	0.0068235
1	1	0.00852991
2	1	0.00629968
3	1	0.00745946
1	2	0.00642564
3	3	0.00677015
3	1	0.00800508
3	1	0.00579691
1	3	0.00854084
1	2	0.00699318
1	1	0.00605269
1	2	0.0109229
1	2	0.00616481
1	2	0.00649616
1	1	0.00832504
1	2	0.00871352
1	1	0.00828965
2	1	0.0067643
2	1	0.00657664
1	3	0.00813186
1	1	0.00749862
1	2	0.0066271
3	1	0.00733162
3	1	0.00647481
3	1	0.00650556
2	3	0.00687334
1	1	0.0062662
3	2	0.00718168
3	2	0.0071495
1	2	0.00670381
3	3	0.00797635
3	1	0.00542273
3	1	0.00582533
1	3	0.00790379
2	1	0.00691856
1	3	0.00795965
1	3	0.00786397
1	2	0.00589283
1	2	0.00532548
3	1	0.00762993
1	2	0.00525915
1	3	0.00561493
2	3	0.00802016
1	1	0.0100514
2	3	0.00701853
3	2	0.00860943
1	3	0.00817913
3	2	0.00809369
3	1	0.00699107
1	1	0.00834534
3	1	0.00688909
1	3	0.00617989
3	2	0.00626838
1	2	0.00693326
1	1	0.00652193
3	1	0.0056809
1	1	0.00695832
2	2	0.00719828
3	1	0.00681149
3	2	0.00586047
