2	3	0.00107636
3	1	0.00126495
1	1	0.00143253
3	1	0.00113293
3	1	0.00179232
2	3	0.00104196
1	1	0.00160615
1	1	0.00173814
3	3	0.00174976
3	1	0.00147169
1	2	0.00178324
2	1	0.00164956
1	2	0.00155312
1	3	0.00134973
1	1	0.00132643
1	1	0.00143346
3	1	0.0011564
3	2	0.00122946
2	1	0.00156938
1	3	0.00131691
2	1	0.000941118
1	2	0.001605
1	2	0.00157653
1	2	0.00110071
2	3	0.00115094
2	3	0.00156899
1	1	0.00109116
1	3	0.00127647
1	2	0.00183093
3	1	0.00143209
3	1	0.00182608
3	1	0.00159739
1	3	0.00122273
2	2	0.0011835
3	1	0.00139448
2	1	0.00123907
1	1	0.00152606
3	1	0.00140633
1	1	0.00148049
1	1	0.00164147
1	1	0.00165906
1	3	0.00122955
2	1	0.00153638
2	1	0.0018796
3	2	0.00219922
3	1	0.00124807
2	1	0.00141866
2	3	0.00150626
3	3	0.00137091
3	1	0.00106368
1	2	0.00173388
1	1	0.00154095
3	1	0.00143248
2	1	0.00197207
3	2	0.00168685
1	3	0.00157975
2	2	0.00141588
3	3	0.0010389
1	1	0.00157009
3	3	0.00112089
2	1	0.00121309
3	1	0.00185376
3	2	0.00147124
2	1	0.00151267
2	1	0.00141358
3	1	0.00128995
1	3	0.00130718
3	1	0.00131327
3	1	0.00171323
2	1	0.0014331
2	3	0.00164025
2	1	0.0016462
1	2	0.00193217
1	1	0.00166101
1	3	0.00168157
1	2	0.00119929
1	1	0.00147903
1	1	0.00137455
1	2	0.00155295
2	1	0.00131322
3	2	0.0013061
3	3	0.00128964
3	1	0.00158271
1	1	0.000861109
3	3	0.00130985
2	1	0.00153237
2	1	0.00144775
3	2	0.00115059
3	1	0.00140519
3	2	0.00144047
3	2	0.00145785
1	3	0.0013182
1	1	0.00107768
1	1	0.00159432
3	1	0.00178687
1	1	0.00132334
3	1	0.000968912
1	3	0.00175051
1	1	0.00175615
1	1	0.0020749
