2	1	0.0071037
1	1	0.0085808
1	2	0.00720787
1	2	0.00746663
1	3	0.00788806
3	1	0.00698977
1	3	0.00817438
1	1	0.00723636
1	1	0.00697165
1	3	0.00842698
1	2	0.00745219
1	2	0.00793907
3	2	0.00962786
1	1	0.00845397
1	3	0.00722287
1	1	0.00760097
3	1	0.00814148
1	2	0.00734926
1	2	0.0070495
2	2	0.00661821
1	1	0.00582476
1	2	0.00652141
2	2	0.00692989
1	3	0.00775843
1	1	0.00674536
1	1	0.00773932
1	1	0.00687424
1	1	0.00663645
2	1	0.00982007
3	2	0.00814966
3	3	0.00636892
2	3	0.00702671
3	1	0.00611039
2	2	0.00775154
2	2	0.00756385
3	1	0.00762468
1	1	0.00944495
2	1	0.00666023
1	3	0.00680023
1	1	0.00732727
1	2	0.00716123
1	1	0.0079578
1	1	0.00801732
1	1	0.00854066
1	1	0.00619135
2	3	0.00813344
1	3	0.00965919
3	1	0.0072428
1	2	0.00824469
1	1	0.007567
1	1	0.00646604
3	1	0.00862283
3	1	0.00829312
1	1	0.00789367
1	3	0.0071609
1	3	0.00657664
1	1	0.00658671
2	1	0.00851301
1	1	0.0079473
3	1	0.00710923
2	1	0.00735496
1	1	0.00670245
2	3	0.00699934
2	1	0.00927815
1	1	0.00774291
2	3	0.0087901
2	2	0.00845605
3	2	0.0074764
1	1	0.00775589
3	1	0.00705492
2	2	0.00800924
2	2	0.00830125
1	1	0.00786228
1	2	0.00727654
1	1	0.00563066
1	3	0.00690587
1	2	0.00785505
1	1	0.00668486
1	1	0.00708805
1	1	0.00619284
1	1	0.00719024
3	2	0.00641008
3	1	0.00797891
1	2	0.00822146
1	1	0.00739598
1	1	0.00717258
2	1	0.00749243
3	3	0.00733779
3	3	0.00812074
1	3	0.00565169
2	3	0.00764805
1	2	0.00855867
3	3	0.00653865
3	2	0.00737318
1	2	0.00791691
3	1	0.00713903
1	2	0.00773842
1	1	0.00660326
2	2	0.00661368
2	1	0.00817431
