3	1	0.00154014
1	1	0.00145364
3	3	0.00175542
2	3	0.00149222
1	1	0.00149786
2	1	0.00152448
1	1	0.00182209
1	1	0.0015902
1	1	0.00157397
3	2	0.00171408
1	1	0.00117232
1	2	0.00203399
3	2	0.00178755
3	1	0.00145594
1	3	0.00177707
1	3	0.00183041
1	1	0.00213167
1	1	0.00189063
1	2	0.00190534
3	1	0.00161958
2	1	0.00113317
1	3	0.00172483
3	1	0.00186974
3	1	0.00181611
1	1	0.00190583
1	1	0.00162577
1	2	0.00136218
2	1	0.00162551
2	2	0.00170813
2	1	0.00204825
3	1	0.00162805
3	2	0.00178229
1	3	0.00175176
1	1	0.0011062
1	1	0.00178263
3	3	0.00149671
2	2	0.00163234
2	2	0.00163018
1	1	0.00162245
2	2	0.00154826
2	2	0.0016473
1	1	0.00167182
1	1	0.00170888
2	1	0.00194021
1	1	0.00176311
2	2	0.00151063
2	1	0.00153705
2	2	0.00172342
2	3	0.00179513
1	1	0.00172348
2	1	0.00156956
2	1	0.00152228
3	2	0.00131199
1	2	0.00163212
3	1	0.00145407
2	2	0.00131941
1	1	0.00153021
3	1	0.00182886
1	1	0.00172595
1	1	0.00135723
1	3	0.00142258
1	2	0.00153804
1	2	0.00161982
1	1	0.0021181
1	3	0.00148512
1	3	0.00151777
2	3	0.00150179
2	1	0.00212726
1	3	0.00205256
2	1	0.00200495
1	1	0.00206477
2	1	0.00134096
3	1	0.00191685
2	3	0.00154814
3	3	0.00161844
3	2	0.00125705
2	1	0.00188023
3	3	0.00146164
3	2	0.00192353
1	1	0.00170098
1	2	0.00141392
1	1	0.00174302
3	1	0.0016523
1	1	0.00139295
1	2	0.00153104
1	1	0.00145971
2	1	0.00134722
1	1	0.00161698
1	2	0.00169281
3	3	0.00180087
1	2	0.00150776
1	2	0.0020091
1	1	0.00131159
1	2	0.00163645
1	2	0.00144925
1	1	0.00142418
1	2	0.00157323
3	3	0.00159835
3	1	0.00168837
1	2	0.00188446
