2	2	0.00960738
1	2	0.00810592
1	2	0.00922748
1	1	0.00660547
1	2	0.00854324
2	1	0.0081761
2	2	0.00955363
1	1	0.00926374
1	1	0.00804299
3	1	0.00768584
2	2	0.00708024
1	1	0.0105445
1	1	0.00653233
1	1	0.00782383
1	1	0.0103725
1	2	0.00710206
1	1	0.0062713
1	1	0.00681457
3	2	0.0080605
1	1	0.00683768
1	1	0.00777029
1	1	0.00715343
3	1	0.0087349
1	1	0.00692888
1	2	0.00749675
1	2	0.00836669
2	3	0.00820223
1	1	0.00710403
1	1	0.00715703
1	2	0.00706728
3	1	0.00664612
3	3	0.00897405
1	1	0.00680568
1	2	0.00621291
1	1	0.00764822
1	1	0.0061974
1	1	0.00672113
1	1	0.00743833
1	1	0.00756493
1	2	0.00818994
1	1	0.00817496
1	3	0.00763139
1	1	0.00830612
1	1	0.0083301
3	2	0.0081839
1	1	0.00985751
1	1	0.00750974
1	3	0.00818191
1	1	0.00667963
3	3	0.00746273
3	1	0.00780354
1	2	0.00738567
1	2	0.00900853
1	1	0.00827149
1	1	0.00488765
1	1	0.00670303
3	1	0.00772553
2	2	0.00970531
2	1	0.00957354
3	1	0.00718795
1	3	0.00579057
2	2	0.00769312
1	1	0.00623868
1	1	0.00749213
1	1	0.00694576
1	2	0.00956985
3	2	0.0100593
1	1	0.0055036
1	3	0.00737603
1	2	0.00599316
1	1	0.00709678
3	1	0.00906785
1	1	0.00726073
1	2	0.00782598
1	1	0.00772304
3	2	0.00662203
1	2	0.00968311
1	1	0.00760507
1	1	0.00769153
1	3	0.00729264
3	2	0.0076739
3	1	0.00762403
1	1	0.0076572
2	1	0.00674111
1	1	0.00838804
1	1	0.00648972
3	1	0.00758762
1	1	0.00591767
1	2	0.00668711
1	2	0.00915322
1	2	0.00764426
1	2	0.00647476
3	1	0.00655786
1	1	0.00790099
1	1	0.00797258
1	1	0.00722472
1	3	0.00701135
1	1	0.00926476
1	1	0.00626944
1	1	0.00697875
