1	2	0.00745142
1	1	0.00854383
1	1	0.0068309
1	1	0.00795267
1	1	0.00782344
1	1	0.00617826
1	2	0.00692082
1	2	0.00716532
1	3	0.00842472
1	1	0.00780955
1	1	0.00784001
3	2	0.00806821
1	2	0.00639494
1	3	0.00703396
1	2	0.00745612
1	1	0.00760728
1	2	0.00727805
1	1	0.00642822
1	1	0.00648507
1	3	0.00793318
1	1	0.00759622
1	1	0.0078108
1	1	0.00784864
1	2	0.00703406
1	1	0.00763509
1	1	0.00787998
1	1	0.00701037
2	3	0.00856023
1	2	0.0070136
2	3	0.00731542
1	1	0.00749367
3	1	0.00783572
1	2	0.00835262
1	2	0.00681772
1	3	0.00822684
1	1	0.00597608
1	1	0.0074423
1	1	0.00823833
1	3	0.00615064
2	1	0.00761014
1	2	0.00777281
1	1	0.00746526
1	2	0.00772867
3	1	0.00749925
2	3	0.00788665
1	1	0.00794047
1	1	0.00785636
1	1	0.00728158
1	3	0.00769834
1	1	0.00733658
1	1	0.00708912
1	2	0.00637828
1	2	0.00714995
1	2	0.00803601
1	1	0.00642104
1	1	0.00685504
2	1	0.00713587
2	1	0.00771724
1	1	0.00675942
1	3	0.00696128
2	1	0.00742827
1	2	0.00686743
2	1	0.00629862
2	1	0.00745502
1	1	0.00740153
1	2	0.00961977
1	2	0.00749448
1	2	0.00745215
2	1	0.00772369
2	2	0.00633901
1	1	0.00841305
1	3	0.00854049
1	1	0.00726143
1	2	0.00690616
2	1	0.00635876
2	3	0.00732918
1	1	0.00771317
1	2	0.00774395
3	1	0.00657348
1	2	0.00816749
1	1	0.00781596
3	1	0.00746141
1	1	0.00728024
2	1	0.00694065
1	1	0.00743866
2	2	0.00731606
1	1	0.00869037
1	3	0.00837161
3	3	0.00757331
1	1	0.00725367
3	3	0.00724783
1	2	0.00626623
1	3	0.00755761
1	1	0.00712777
1	3	0.00620546
1	1	0.00778241
3	2	0.00755041
1	1	0.0074006
2	1	0.00637485
1	1	0.00818607
