1	2	0.00691526
1	2	0.00720108
1	1	0.00766023
3	2	0.00728654
1	1	0.00745027
1	3	0.00702766
1	1	0.00787479
1	3	0.00649532
1	2	0.0076184
1	1	0.00694976
1	2	0.00748038
1	3	0.0077097
1	2	0.00857127
1	3	0.00731766
3	2	0.00701974
1	1	0.00760821
1	3	0.007626
1	1	0.0078728
1	1	0.00727367
1	1	0.00804296
1	3	0.00632952
1	2	0.00746829
1	1	0.00708107
1	3	0.00728577
1	1	0.0074742
1	1	0.00629161
1	1	0.00661332
1	3	0.00841979
2	3	0.00680991
3	2	0.00746407
1	1	0.00816373
1	1	0.00678747
1	3	0.00680466
2	2	0.0070107
1	1	0.00748521
1	2	0.00767434
1	2	0.00695048
1	1	0.00743105
1	2	0.0064652
1	1	0.00697865
1	3	0.00758307
1	1	0.00623005
1	2	0.00771117
3	2	0.00813906
1	1	0.00839855
1	1	0.00801026
1	1	0.00837734
1	2	0.0075413
1	1	0.00649605
1	3	0.00718899
1	1	0.00614339
1	3	0.00530523
1	1	0.00671353
1	1	0.00734508
1	2	0.00910185
1	1	0.00605957
1	1	0.00762218
1	1	0.00689565
1	3	0.00654369
1	2	0.00750958
1	1	0.00716019
1	1	0.00608585
1	1	0.00722053
1	3	0.00699757
3	2	0.00780136
1	1	0.00841799
1	2	0.00778032
1	2	0.00725157
3	1	0.0066804
1	1	0.00817478
1	1	0.008708
3	1	0.00875168
3	3	0.00948698
3	1	0.00664001
1	3	0.0082707
1	2	0.00632988
2	3	0.00778568
2	3	0.00782188
1	1	0.00606477
1	2	0.00854539
1	1	0.00652374
1	2	0.00800223
1	1	0.00712397
1	2	0.00671982
1	2	0.0064296
3	3	0.00759919
1	1	0.00826972
1	1	0.00731882
1	1	0.00884524
1	1	0.00809102
1	3	0.00892653
3	1	0.00810846
1	2	0.00790668
2	1	0.00761361
1	1	0.00734362
1	1	0.008529
1	2	0.00807759
1	2	0.00633979
1	3	0.00757002
1	2	0.00725045
