2	1	0.00700565
1	2	0.00898989
1	2	0.00756963
1	3	0.00831153
1	2	0.00726648
1	1	0.0076884
1	1	0.00734827
1	1	0.00766941
1	1	0.00715569
3	3	0.00632013
1	1	0.00759264
1	3	0.00877535
1	3	0.00676743
1	2	0.0076681
1	2	0.00751168
3	1	0.00756757
3	2	0.00902277
3	2	0.00801206
1	1	0.00864361
1	2	0.00688703
1	2	0.00776891
2	2	0.00785475
1	1	0.00694441
2	3	0.00835973
2	1	0.00883119
1	2	0.00821798
2	2	0.00644479
1	2	0.00732975
1	1	0.0071515
1	3	0.00804644
2	2	0.00627886
1	2	0.00753951
1	1	0.00843501
1	2	0.00665153
1	1	0.00912681
1	1	0.00686535
1	2	0.00806278
1	1	0.00642298
2	3	0.00821336
3	2	0.0083535
1	3	0.00827735
1	2	0.0068838
1	2	0.00751387
3	1	0.00811801
2	1	0.00624059
3	1	0.00823484
1	1	0.0075685
1	1	0.00895344
1	1	0.00659197
1	2	0.00737473
1	3	0.00791013
1	1	0.00592746
1	1	0.00761938
3	1	0.00737805
2	1	0.00642166
3	3	0.00863784
2	1	0.00910222
1	1	0.00730093
3	2	0.00598838
1	2	0.00846809
1	1	0.00725109
1	2	0.00769409
2	1	0.00637028
1	1	0.00862997
1	1	0.0063998
1	3	0.00769939
2	2	0.00732048
1	1	0.00704297
2	1	0.00787728
1	2	0.00773651
1	1	0.00776441
1	2	0.00790269
1	2	0.0068363
1	1	0.0076777
1	1	0.00838787
1	1	0.00793437
2	1	0.00825233
1	2	0.00756034
2	1	0.00749987
2	1	0.00730815
1	3	0.00630887
1	1	0.00684775
3	1	0.00711315
1	1	0.00878509
1	1	0.00769294
2	1	0.0101002
1	3	0.00800488
1	3	0.00754047
1	1	0.00740287
2	2	0.00669125
1	1	0.00829258
2	2	0.00821406
3	1	0.00812073
2	3	0.00706042
1	2	0.00750526
1	1	0.00748946
1	1	0.00759285
1	1	0.00802568
3	1	0.00870388
3	1	0.00705074
