2	1	0.00788003
1	2	0.00649288
1	2	0.00819391
3	2	0.00776334
1	1	0.00728945
1	1	0.00616722
1	1	0.00685713
1	1	0.00810975
2	1	0.00654916
1	2	0.00893562
1	1	0.00699565
3	1	0.00747528
1	3	0.00745344
1	1	0.0077826
2	1	0.00718291
1	1	0.00822143
1	2	0.00721346
1	1	0.00760627
2	2	0.00846905
2	3	0.00865103
2	1	0.0071407
1	1	0.00713921
1	1	0.00723378
1	2	0.0077471
1	1	0.0063991
2	1	0.00782385
1	1	0.00692132
1	2	0.00710739
1	1	0.00762581
1	2	0.00781742
1	1	0.00721434
1	1	0.00825019
3	2	0.00763635
1	1	0.00862411
1	1	0.00769131
2	1	0.00601107
1	3	0.00762942
1	2	0.00790002
1	3	0.0094276
2	2	0.00674033
2	1	0.00906541
3	1	0.00727003
3	1	0.00793834
2	1	0.00657464
3	3	0.00788835
1	2	0.00782657
1	1	0.00701304
1	1	0.00744901
2	1	0.00760418
3	2	0.00753257
1	1	0.00764601
1	1	0.007237
2	3	0.00778474
1	3	0.00676064
2	2	0.00714033
1	1	0.00798466
1	1	0.00670799
2	1	0.00610305
3	1	0.00788354
1	1	0.00826638
1	1	0.00824524
1	1	0.008258
3	1	0.00686842
1	2	0.00909071
3	3	0.00694834
3	1	0.00750246
1	1	0.00830089
2	1	0.00813878
3	1	0.0070728
1	2	0.00812433
1	3	0.00725536
2	3	0.00733742
1	1	0.00755098
3	1	0.00914327
2	1	0.00816746
2	2	0.00740785
1	3	0.00857525
1	1	0.00784303
2	2	0.00815096
1	1	0.00749761
2	2	0.00735752
1	3	0.00713376
1	2	0.0070133
1	2	0.00696436
3	1	0.00672656
3	1	0.0077872
1	2	0.00733774
3	2	0.00739624
2	1	0.00807504
3	1	0.00760927
2	2	0.00863075
2	1	0.00638218
3	1	0.00705375
2	1	0.0070653
1	1	0.00643719
3	1	0.00775892
2	2	0.00718245
1	3	0.00705906
2	1	0.00669625
1	2	0.00793447
