2	1	0.00727126
1	1	0.00991123
1	2	0.0061485
3	2	0.00819488
1	2	0.00724059
2	1	0.0085173
1	2	0.00735162
2	1	0.00748302
1	1	0.007072
1	3	0.00750524
1	1	0.00862563
1	2	0.0092316
3	3	0.00727559
1	1	0.00845855
1	3	0.00911199
1	1	0.00693541
2	1	0.00689299
1	3	0.00663825
1	1	0.00569408
1	1	0.00697109
3	2	0.008243
1	3	0.0080365
1	3	0.00821961
1	1	0.00833095
2	1	0.00807045
1	1	0.00716709
1	1	0.00919174
1	3	0.00858436
3	1	0.00940488
1	2	0.00699605
1	1	0.00580446
1	1	0.00711585
1	3	0.0077461
2	2	0.00758196
2	3	0.00885557
1	1	0.00669701
1	1	0.00700665
1	3	0.00763551
1	3	0.00864653
1	2	0.00766809
1	2	0.00879665
1	1	0.00729336
1	1	0.00622688
1	2	0.00747967
2	1	0.00855159
1	3	0.00977269
1	1	0.00721502
1	2	0.00701679
1	2	0.00830824
3	1	0.00775067
1	1	0.00601793
2	2	0.0074114
1	2	0.00846211
1	3	0.00666932
1	1	0.00538383
2	3	0.00701066
1	2	0.00650754
3	1	0.00555081
1	2	0.00736498
2	1	0.00737024
1	3	0.00798527
1	1	0.00847944
1	3	0.00822393
1	3	0.0102327
2	1	0.00721465
1	1	0.00621438
1	3	0.00791544
3	1	0.00812156
2	3	0.00887864
1	2	0.00735741
3	1	0.00742879
1	2	0.00733965
1	1	0.00797185
3	1	0.0073981
2	3	0.00706427
1	1	0.00701538
1	1	0.00816264
1	2	0.00763604
1	1	0.00843959
1	3	0.00772429
1	2	0.00833341
1	2	0.0092135
2	3	0.00812114
1	1	0.00902686
1	1	0.00823748
2	1	0.00729573
3	1	0.00883013
1	2	0.00717794
1	1	0.0079459
3	1	0.00835032
1	3	0.00702299
1	1	0.0069173
1	1	0.00588809
1	3	0.00595328
1	2	0.00695827
2	1	0.00603114
1	2	0.00754373
1	2	0.00835623
1	2	0.00736945
1	3	0.00763751
