2	1	0.0125023
3	2	0.00641125
2	3	0.00703428
1	3	0.00692453
3	3	0.00545652
3	1	0.00550837
1	1	0.00725481
1	1	0.00554125
2	2	0.00590182
3	2	0.003659
1	1	0.008487
1	2	0.00743492
1	2	0.00798426
2	2	0.00590808
1	2	0.006046
2	1	0.00783875
1	2	0.00560123
3	1	0.00666576
2	1	0.00572089
1	3	0.00578766
1	1	0.00831426
1	1	0.00926014
3	1	0.00444366
3	2	0.00822509
1	2	0.00790847
3	1	0.0122737
1	3	0.0107679
3	1	0.0100936
1	1	0.00746202
1	1	0.0110055
3	1	0.00697871
3	2	0.00850467
2	2	0.0103621
1	2	0.00354347
1	1	0.00540026
1	2	0.00664312
1	3	0.00565914
3	2	0.00497218
3	3	0.0086724
2	1	0.00826309
3	2	0.00662189
2	1	0.00626118
1	2	0.0065534
1	3	0.00794934
1	2	0.00663151
1	2	0.00793548
3	1	0.00637788
1	1	0.00746684
1	2	0.0076978
1	1	0.0076201
1	3	0.00420607
1	2	0.0067068
2	1	0.00976956
1	2	0.00549871
1	2	0.00744148
1	2	0.00647166
2	1	0.00559506
2	1	0.00567474
1	1	0.00872326
3	3	0.00399774
1	3	0.00823895
3	2	0.00745566
2	1	0.00363949
1	3	0.00885026
2	1	0.0056115
1	2	0.00378234
2	1	0.00416016
1	2	0.00803438
1	2	0.00392579
1	1	0.006557
1	1	0.00567416
2	3	0.00481096
1	2	0.00552838
2	2	0.0100056
1	3	0.0106233
2	1	0.00630627
1	3	0.00688811
1	1	0.00447971
2	3	0.00738652
1	3	0.00642865
2	1	0.00880786
2	3	0.00761853
1	1	0.00663327
2	2	0.0119557
1	2	0.00910637
3	1	0.0104769
3	1	0.0073779
2	3	0.00931721
1	1	0.00528298
1	1	0.00856537
1	1	0.00934785
2	1	0.00834042
2	2	0.00628033
2	3	0.00853259
1	1	0.00491093
3	2	0.00818364
2	3	0.00751067
2	1	0.0080213
1	3	0.0073898
3	1	0.00443894
