1	1	0.00730462
1	2	0.00670293
1	1	0.00753319
1	2	0.00798194
3	3	0.00849515
2	2	0.00701466
2	1	0.00793724
1	2	0.00811785
1	3	0.00712908
1	3	0.00887429
1	1	0.00740077
1	1	0.00759525
1	1	0.00779207
1	1	0.00775682
3	2	0.00836214
1	2	0.00739059
3	3	0.00727683
3	1	0.00686161
2	2	0.00784459
3	1	0.00783183
1	1	0.00721281
2	1	0.00847316
1	1	0.00767251
1	1	0.00765706
1	2	0.00780188
1	3	0.0079214
1	1	0.00814531
2	1	0.00775031
1	3	0.00707586
2	1	0.0064853
1	1	0.00740895
1	1	0.00770921
1	3	0.00749069
1	2	0.00733952
1	1	0.00730103
1	1	0.00784842
1	1	0.00873634
1	1	0.00765784
1	2	0.00853627
1	1	0.00765053
3	1	0.00810488
1	3	0.00875347
1	1	0.00701347
1	2	0.00791226
3	1	0.00843243
1	2	0.00744384
2	1	0.00800819
1	2	0.00814833
1	2	0.00679815
1	3	0.00728739
1	3	0.00801197
1	2	0.00765265
1	1	0.0085273
1	1	0.00819002
1	1	0.00882889
1	1	0.00677987
1	2	0.00749065
1	1	0.00789632
1	1	0.00766278
1	1	0.00825473
1	1	0.00737156
2	1	0.00735475
1	1	0.00779387
1	1	0.00748781
1	2	0.00896118
1	2	0.00671252
1	2	0.00716232
1	1	0.00814109
2	1	0.0084558
1	1	0.0079229
1	1	0.00694806
1	1	0.00876724
2	1	0.00702503
1	3	0.00905976
1	2	0.00686807
1	2	0.00706167
1	1	0.00843281
2	1	0.0076604
3	3	0.00748464
1	1	0.00750268
1	1	0.00711833
2	1	0.00668106
1	1	0.00683937
1	3	0.00792163
1	3	0.00882233
1	1	0.00712881
1	1	0.00877778
1	3	0.00792983
3	3	0.00761241
1	1	0.00681041
1	1	0.0078616
1	2	0.00656799
1	2	0.00738115
1	3	0.00771001
1	1	0.00800593
2	1	0.00789606
1	1	0.00912817
1	3	0.00653088
1	3	0.00740931
1	3	0.008019
